Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04769,Female,21,Computer Science,86.0,8.7,2.54,5.1,10,2.97
ID02252,Female,21,Computer Science,87.5,5.0,2.8,9.2,7,3.2
ID04678,Female,24,Psychology,76.5,5.9,3.3,8.4,8,3.47
ID03518,Male,18,Business,87.2,3.4,3.25,6.2,6,3.6
ID01661,Female,20,Computer Science,96.7,4.6,3.71,8.8,5,3.81
ID01739,Male,22,Engineering,68.7,7.1,3.14,6.6,10,3.53
ID01296,Male,19,Business,57.5,6.1,3.41,4.8,10,3.08
ID01363,Female,22,Engineering,85.0,0.8,2.64,5.9,3,2.65
ID00444,Male,21,Business,47.2,2.1,3.05,6.5,8,2.89
ID02069,Male,18,Engineering,83.9,4.1,4.0,9.3,4,4.0
ID02120,Female,24,Business,66.0,2.2,2.36,6.7,3,2.35
ID00519,Female,23,Psychology,100.0,1.1,3.15,7.8,14,3.41
ID01153,Female,19,Engineering,100.0,1.6,3.83,7.2,12,3.86
ID03296,Male,20,Computer Science,86.1,4.4,3.39,7.2,3,3.7
ID02238,Male,20,Business,100.0,10.2,3.74,9.1,12,4.0
ID01315,Male,22,Psychology,68.5,4.4,3.45,6.0,13,3.4
ID01473,Female,20,Economics,75.2,6.7,3.2,5.0,17,3.08
ID00524,Female,20,Business,62.5,2.6,3.85,9.4,10,3.55
ID01524,Male,19,Business,94.7,1.5,3.35,6.9,7,3.76
ID03662,Male,18,Mathematics,70.3,2.9,2.98,7.0,13,3.03
ID01121,Female,23,Business,95.3,2.5,3.2,6.9,8,3.34
ID01007,Female,24,Business,72.6,2.4,3.75,6.8,5,3.78
ID00682,Male,23,Business,100.0,2.8,3.3,5.8,6,3.51
ID02232,Male,19,Mathematics,86.1,8.3,3.63,8.2,9,4.0
ID04215,Female,21,Mathematics,79.4,1.2,3.02,6.4,11,3.07
ID02918,Female,24,Computer Science,88.6,2.9,3.91,8.8,8,3.99
ID03109,Female,22,Computer Science,100.0,3.6,2.66,7.6,7,3.04
ID01224,Female,20,Business,84.2,2.1,2.52,6.8,8,2.71
ID00636,Male,21,Engineering,100.0,1.6,3.49,8.0,9,3.55
ID02459,Male,23,Economics,88.3,12.3,2.06,8.9,6,2.58
ID01691,Male,20,Economics,78.5,6.8,2.71,8.9,8,2.8
ID02967,Female,19,Business,100.0,2.9,3.18,8.7,8,3.32
ID02581,Male,20,Computer Science,81.5,0.8,2.59,8.7,4,2.82
ID04315,Female,22,Economics,66.0,1.6,3.94,6.8,14,3.96
ID03978,Male,24,Engineering,100.0,2.6,3.33,7.0,7,3.55
ID02946,Male,22,Psychology,100.0,4.7,3.85,8.4,9,3.97
ID04996,Female,23,Mathematics,83.9,2.4,3.21,7.5,8,3.31
ID02219,Female,21,Engineering,67.3,5.4,2.83,7.9,5,2.87
ID04606,Female,22,Business,71.3,4.4,3.75,8.0,6,3.68
ID02132,Male,19,Economics,92.4,7.0,2.84,7.9,8,3.52
ID03385,Male,22,Business,64.6,3.3,3.32,6.4,9,3.46
ID04305,Female,19,Computer Science,90.2,5.3,2.69,7.9,3,3.2
ID04207,Female,23,Psychology,84.3,4.0,3.38,6.5,13,3.83
ID02038,Male,24,Engineering,71.7,5.2,3.83,5.9,10,3.93
ID02267,Female,21,Business,82.1,5.3,2.83,4.6,6,3.08
ID01725,Female,22,Engineering,100.0,4.8,3.7,5.4,3,4.0
ID02460,Male,23,Economics,85.5,6.8,2.81,6.0,2,3.42
ID03028,Female,20,Psychology,91.8,5.2,2.34,8.9,16,2.25
ID02974,Female,20,Computer Science,95.6,6.4,2.47,5.3,5,2.79
ID04136,Male,22,Computer Science,67.8,3.6,3.45,6.9,5,3.66
ID04637,Male,22,Business,90.2,4.6,3.96,7.3,5,4.0
ID02606,Male,20,Business,97.4,6.8,3.56,8.2,12,4.0
ID00141,Female,19,Mathematics,83.5,2.5,2.65,7.2,6,2.88
ID02833,Male,20,Economics,54.1,4.2,3.25,7.9,4,2.88
ID01331,Female,18,Psychology,94.6,7.2,3.14,8.1,10,3.53
ID00535,Female,20,Computer Science,54.0,7.3,3.37,7.9,9,3.44
ID01456,Female,23,Economics,100.0,5.7,3.16,4.0,8,3.57
ID02438,Male,24,Mathematics,70.3,2.0,3.22,7.3,6,3.07
ID03562,Female,19,Business,95.3,2.6,3.17,6.9,8,3.62
ID03806,Female,23,Engineering,78.2,0.4,3.74,8.3,8,3.68
ID04112,Male,22,Economics,66.6,1.9,3.28,7.6,8,3.2
ID01949,Male,20,Business,81.1,9.8,3.92,10.0,4,4.0
ID00213,Female,19,Business,58.8,6.1,3.47,10.0,10,3.09
ID03923,Female,22,Engineering,87.8,1.9,2.92,7.7,6,3.11
ID01586,Male,24,Economics,77.5,9.3,2.89,6.2,7,3.22
ID04130,Male,20,Engineering,97.5,2.5,3.57,7.0,8,3.81
ID04636,Female,22,Business,70.1,7.4,2.4,7.3,6,2.55
ID00068,Female,19,Engineering,95.3,6.1,3.43,7.4,7,3.75
ID02611,Female,20,Psychology,57.8,1.3,2.83,8.7,12,2.33
ID03690,Male,22,Computer Science,76.6,1.7,2.27,7.9,9,2.4
ID04874,Male,20,Mathematics,51.7,5.4,3.18,9.2,7,2.99
ID02392,Male,19,Business,82.8,3.1,2.47,6.6,10,2.6
ID04076,Female,24,Computer Science,81.1,4.7,3.29,5.6,4,3.45
ID04961,Male,18,Engineering,100.0,1.8,3.38,4.5,9,3.61
ID01990,Female,20,Economics,89.3,1.7,3.13,8.9,7,3.17
ID02461,Female,20,Economics,74.2,6.7,2.31,6.1,10,2.58
ID02750,Female,22,Economics,67.6,5.4,4.0,6.7,8,3.97
ID04300,Female,19,Mathematics,100.0,10.5,3.64,7.4,13,4.0
ID04175,Female,19,Business,58.9,2.0,3.08,10.0,6,2.69
ID01513,Female,18,Economics,95.4,6.3,3.57,5.9,8,4.0
ID02936,Male,21,Psychology,83.9,2.5,2.76,7.3,10,3.02
ID02645,Male,21,Mathematics,49.3,0.9,2.98,9.8,7,2.34
ID03777,Female,19,Engineering,91.0,2.1,3.29,8.1,4,3.25
ID04473,Male,18,Mathematics,95.2,8.3,2.77,6.9,3,3.42
ID02206,Female,21,Engineering,76.2,3.2,3.64,9.7,12,3.36
ID00885,Female,19,Economics,85.0,3.4,3.1,5.6,9,3.23
ID00474,Female,21,Economics,62.0,3.3,2.92,7.0,8,3.13
ID01525,Male,20,Engineering,69.8,8.1,3.42,5.4,11,3.59
ID03672,Male,22,Engineering,97.6,6.1,2.64,7.8,9,3.05
ID00084,Male,18,Engineering,94.6,3.1,2.93,6.5,13,3.4
ID01757,Female,21,Psychology,89.3,4.5,2.42,7.2,7,2.64
ID01454,Female,19,Economics,80.9,10.2,3.87,8.8,6,4.0
ID01824,Female,21,Engineering,84.9,5.2,3.01,7.5,8,3.57
ID04000,Male,19,Economics,67.5,3.5,2.88,8.0,10,3.09
ID04278,Male,24,Engineering,92.2,1.3,2.62,4.6,6,2.67
ID04078,Male,23,Economics,68.7,6.0,2.07,7.4,12,2.05
ID00434,Male,23,Psychology,57.0,2.7,2.91,8.1,6,2.36
ID00069,Male,22,Psychology,71.8,3.4,3.07,4.0,6,2.79
ID03403,Female,21,Computer Science,100.0,2.4,3.4,7.2,12,3.48
ID00851,Male,20,Engineering,100.0,6.3,3.49,8.1,10,3.74
ID03010,Male,22,Psychology,87.3,3.3,2.8,7.1,13,3.12
ID01129,Male,21,Engineering,71.3,5.8,3.18,7.5,5,3.26
ID00583,Male,21,Economics,98.0,3.2,3.07,5.8,9,3.26
ID03701,Female,23,Psychology,80.1,1.8,3.66,7.6,8,3.77
ID02876,Male,22,Engineering,74.0,1.4,2.88,7.4,10,2.74
ID03448,Female,18,Computer Science,75.8,2.2,2.78,4.2,12,2.51
ID02793,Female,20,Psychology,99.7,3.3,3.29,5.6,7,3.57
ID02321,Female,22,Psychology,55.9,5.9,2.8,7.6,11,2.81
ID02205,Female,23,Computer Science,100.0,2.5,3.05,7.5,6,3.49
ID00112,Male,18,Computer Science,76.8,3.9,3.0,9.1,5,3.02
ID01292,Male,19,Mathematics,80.9,5.4,2.86,4.9,8,3.23
ID00375,Male,18,Computer Science,100.0,3.3,2.62,6.2,7,3.09
ID03556,Female,20,Psychology,82.5,4.9,3.72,4.8,7,4.0
ID00487,Male,19,Engineering,88.4,7.9,3.65,4.8,5,3.98
ID03775,Female,24,Economics,100.0,11.7,3.87,5.0,9,4.0
ID01169,Male,18,Economics,98.8,1.4,3.93,6.5,10,4.0
ID04890,Female,21,Psychology,84.2,5.7,2.89,7.2,2,3.16
ID03198,Female,18,Computer Science,68.9,3.2,3.66,7.5,9,3.5
ID03044,Male,24,Business,96.4,4.4,3.07,4.9,10,3.27
ID01616,Female,19,Business,100.0,12.2,2.34,6.6,6,2.99
ID00188,Female,24,Computer Science,74.8,0.9,2.87,10.0,11,2.72
ID01648,Female,21,Mathematics,73.4,4.5,3.31,4.6,11,3.29
ID04967,Female,22,Engineering,100.0,9.5,4.0,6.7,8,4.0
ID00940,Female,24,Psychology,100.0,1.9,3.31,4.8,8,3.47
ID00293,Female,23,Computer Science,62.2,3.7,3.72,4.3,7,3.84
ID04270,Female,20,Economics,89.9,2.5,2.77,7.0,6,2.97
ID01617,Female,18,Economics,78.6,7.5,3.32,8.2,4,3.64
ID04101,Female,20,Mathematics,72.0,9.5,3.16,8.4,6,3.58
ID00021,Female,18,Engineering,78.6,6.2,3.01,6.5,7,3.11
ID02261,Female,24,Mathematics,70.5,5.9,3.27,7.6,5,3.35
ID03132,Female,19,Economics,72.8,5.2,3.56,6.0,6,3.48
ID04341,Male,18,Computer Science,80.7,3.6,3.17,4.3,9,3.52
ID03222,Male,18,Economics,88.3,5.8,3.75,4.5,10,3.9
ID04995,Male,18,Economics,98.5,3.8,2.88,5.8,7,3.11
ID00880,Male,24,Mathematics,88.6,3.3,3.33,7.9,11,3.67
ID04793,Male,20,Economics,51.6,0.9,3.34,6.8,14,3.13
ID00542,Female,23,Economics,69.9,4.6,2.51,8.0,6,2.53
ID02004,Male,21,Economics,81.9,1.4,2.07,5.1,7,2.38
ID00039,Female,23,Engineering,52.7,1.4,2.42,7.7,7,2.06
ID04816,Female,19,Computer Science,100.0,5.0,3.49,5.1,14,3.72
ID04818,Female,20,Mathematics,88.0,2.4,3.94,7.4,8,4.0
ID03905,Female,20,Computer Science,100.0,3.1,3.47,5.3,16,3.24
ID04948,Female,18,Computer Science,80.6,1.2,3.34,4.2,11,3.46
ID04429,Male,24,Psychology,77.9,4.1,3.66,8.7,6,3.47
ID03020,Female,18,Psychology,69.8,8.4,3.11,7.5,8,3.47
ID00619,Female,22,Computer Science,90.7,3.3,3.7,5.5,9,4.0
ID03212,Female,19,Engineering,75.1,3.9,3.72,5.5,5,3.73
ID04373,Male,20,Computer Science,76.7,6.3,2.64,6.8,12,2.94
ID01150,Female,22,Mathematics,87.9,2.7,3.34,9.1,9,3.51
ID03142,Female,22,Business,80.5,1.8,3.31,6.9,10,3.73
ID04328,Female,24,Engineering,100.0,4.1,3.17,8.9,6,3.36
ID03507,Female,20,Economics,75.1,3.7,3.14,9.0,10,2.89
ID03976,Female,18,Psychology,93.2,3.6,2.7,7.1,6,3.09
ID02060,Male,23,Computer Science,77.0,4.0,2.45,8.1,7,2.53
ID02864,Female,23,Engineering,96.2,8.2,2.92,7.7,8,3.4
ID01509,Female,23,Economics,87.1,1.9,3.48,5.9,4,3.76
ID00265,Female,19,Mathematics,96.4,4.9,3.94,7.9,8,4.0
ID04201,Female,20,Computer Science,100.0,9.2,1.57,5.6,9,2.04
ID01690,Female,22,Psychology,77.1,3.3,3.16,7.3,8,3.09
ID04460,Male,22,Engineering,86.0,2.7,2.05,8.9,8,2.27
ID01449,Female,21,Mathematics,70.0,6.7,2.61,6.3,5,2.68
ID02482,Female,21,Psychology,100.0,3.7,2.68,8.0,6,3.11
ID01948,Male,24,Mathematics,78.2,2.8,3.01,6.0,7,2.84
ID01068,Male,19,Mathematics,100.0,1.4,3.39,5.4,6,3.71
ID01581,Male,20,Business,85.2,5.4,3.01,5.9,7,3.27
ID02284,Male,21,Mathematics,98.5,5.5,3.45,7.7,8,3.84
ID00787,Female,23,Mathematics,72.1,5.1,2.78,7.9,8,2.95
ID00523,Female,23,Mathematics,100.0,5.4,4.0,9.1,7,4.0
ID04470,Female,19,Mathematics,98.6,5.9,2.95,6.2,9,3.49
ID00080,Male,24,Engineering,90.9,1.5,3.03,5.1,6,3.19
ID04505,Male,22,Mathematics,84.8,10.7,2.99,6.4,11,3.66
ID00268,Female,21,Mathematics,91.3,7.3,3.5,5.3,12,3.94
ID03716,Male,21,Business,84.9,5.1,3.66,7.2,6,4.0
ID03547,Male,19,Business,76.8,3.7,2.35,7.2,5,2.49
ID00324,Male,23,Business,84.0,4.6,3.15,7.3,10,3.52
ID00866,Female,22,Business,99.9,3.3,3.22,6.0,9,3.58
ID02014,Male,20,Psychology,73.5,0.9,2.92,9.1,6,2.83
ID00764,Female,21,Computer Science,100.0,3.3,2.98,10.0,6,3.32
ID03136,Female,24,Psychology,63.8,2.0,3.16,4.0,10,2.92
ID04492,Female,20,Business,100.0,1.9,2.68,8.8,7,2.68
ID03280,Female,18,Mathematics,83.8,2.9,2.57,7.3,12,2.79
ID01104,Female,21,Engineering,58.3,1.4,2.74,5.0,11,2.15
ID02986,Female,20,Computer Science,85.0,6.0,3.48,6.1,7,3.81
ID03920,Female,19,Computer Science,100.0,8.2,3.87,7.1,9,4.0
ID02562,Female,20,Business,68.8,2.8,2.98,7.6,6,3.02
ID03637,Female,24,Engineering,93.0,1.8,2.57,8.6,10,2.63
ID00332,Female,18,Business,67.7,2.2,2.07,4.3,5,2.12
ID01059,Male,23,Computer Science,99.0,3.5,3.44,8.1,8,3.64
ID01398,Male,23,Business,97.6,3.5,3.41,6.1,15,3.79
ID01259,Male,21,Computer Science,100.0,6.4,3.53,5.7,8,4.0
ID00094,Female,21,Engineering,84.3,5.2,3.57,7.9,2,3.92
ID00629,Male,22,Psychology,91.2,8.2,3.78,7.8,9,4.0
ID04080,Male,23,Psychology,91.1,2.0,4.0,5.5,11,4.0
ID01499,Male,21,Computer Science,78.2,1.5,3.77,8.0,9,3.87
ID00904,Female,18,Mathematics,94.8,4.3,2.33,9.2,4,2.62
ID00165,Male,24,Mathematics,82.0,13.2,2.22,8.3,8,2.8
ID01807,Female,19,Engineering,79.6,2.6,3.33,6.9,8,3.38
ID00761,Male,18,Economics,87.9,5.5,3.48,9.5,5,3.66
ID03483,Male,23,Psychology,99.2,4.8,2.34,8.2,9,2.79
ID02826,Female,19,Economics,76.9,4.0,2.62,4.2,11,2.75
ID04868,Male,22,Psychology,94.4,0.3,3.92,4.0,10,3.9
ID02400,Female,18,Business,100.0,10.2,3.23,5.0,14,3.88
ID00845,Male,21,Engineering,56.8,7.5,2.92,7.1,9,2.7
ID04384,Female,19,Computer Science,100.0,4.5,2.67,9.8,4,2.76
ID00593,Male,22,Computer Science,100.0,1.5,3.08,6.0,9,3.49
ID01056,Male,20,Computer Science,80.9,9.0,2.0,5.6,8,2.67
ID03543,Male,19,Mathematics,79.1,1.2,3.01,7.4,9,2.81
ID03884,Male,18,Mathematics,99.9,3.9,3.7,7.4,9,4.0
ID02528,Female,20,Computer Science,100.0,4.7,2.38,7.8,14,2.87
ID00846,Male,20,Computer Science,62.1,5.9,3.87,7.5,13,3.9
ID01185,Male,23,Mathematics,88.7,4.7,2.02,6.7,7,2.22
ID03282,Male,24,Engineering,80.4,8.1,3.47,5.6,11,3.91
ID03540,Male,22,Engineering,100.0,4.1,3.0,8.6,12,3.31
ID01594,Male,23,Psychology,87.7,2.2,2.48,6.9,7,2.68
ID04497,Male,21,Business,73.3,1.5,1.97,7.0,6,2.07
ID00508,Female,24,Mathematics,80.0,2.9,2.65,7.2,8,3.1
ID03263,Male,24,Economics,92.0,8.5,2.56,6.1,13,3.03
ID03016,Male,21,Mathematics,100.0,6.5,3.25,7.4,12,3.61
ID02373,Female,24,Business,92.6,2.9,2.99,10.0,4,3.03
ID01260,Female,19,Psychology,88.0,4.0,3.08,9.4,13,3.15
ID00775,Female,20,Mathematics,100.0,5.3,3.32,4.0,9,3.47
ID01559,Female,18,Computer Science,84.1,2.8,2.81,6.9,10,3.08
ID03043,Male,23,Mathematics,85.6,7.4,3.01,7.6,8,3.39
ID02554,Female,23,Psychology,74.6,3.2,3.54,10.0,7,3.31
ID04859,Female,23,Business,74.7,4.6,2.77,4.9,6,2.88
ID03277,Female,24,Engineering,73.6,5.3,3.51,9.1,4,3.59
ID04931,Male,22,Mathematics,82.9,1.8,4.0,6.5,10,4.0
ID03199,Male,21,Computer Science,89.9,2.3,3.16,8.1,3,3.42
ID02948,Male,21,Psychology,95.2,4.4,2.54,5.3,9,2.66
ID04668,Female,21,Psychology,100.0,5.3,3.55,6.7,17,3.64
ID03362,Male,20,Economics,92.2,1.0,2.24,5.6,14,2.31
ID01608,Female,18,Psychology,81.6,3.3,3.77,7.1,4,3.9
ID03490,Male,18,Business,87.1,8.7,3.51,8.2,8,4.0
ID04253,Male,22,Engineering,100.0,8.7,2.92,8.8,8,3.22
ID03363,Female,18,Psychology,100.0,4.6,3.15,6.4,5,3.72
ID00686,Female,21,Mathematics,91.6,4.9,3.12,7.6,6,3.67
ID03332,Female,20,Economics,76.9,2.7,2.66,6.5,6,2.58
ID01544,Male,22,Economics,83.0,8.2,2.48,4.8,10,2.76
ID02109,Male,23,Engineering,74.6,2.5,3.31,7.1,6,3.11
ID02806,Female,18,Psychology,84.0,0.9,2.88,5.7,4,2.89
ID02769,Male,21,Engineering,94.9,2.3,2.95,7.7,4,3.29
ID02852,Male,23,Computer Science,78.0,2.2,2.81,7.6,3,2.84
ID02470,Male,19,Business,68.9,2.8,2.72,8.5,8,2.76
ID03117,Female,21,Economics,72.5,5.1,3.1,7.9,8,3.05
ID01490,Male,20,Business,77.0,5.0,3.66,5.3,4,3.72
ID01009,Male,23,Engineering,75.4,7.4,2.43,4.9,9,2.73
ID00643,Male,19,Engineering,62.6,3.5,3.3,6.6,3,3.44
ID02926,Female,18,Psychology,69.4,6.0,3.82,7.7,11,3.82
ID03959,Male,24,Computer Science,100.0,2.9,3.64,6.1,8,3.97
ID04051,Female,18,Business,65.0,5.4,3.19,7.2,10,3.45
ID04484,Female,23,Business,100.0,3.9,3.75,6.6,9,4.0
ID02689,Male,18,Business,66.7,3.2,3.91,6.5,9,3.8
ID01758,Male,22,Economics,90.4,8.3,2.54,7.8,5,3.04
ID04722,Male,18,Business,79.4,5.8,3.0,7.6,6,3.21
ID01830,Male,24,Economics,84.1,3.6,2.97,8.1,6,3.38
ID02157,Male,21,Economics,96.9,6.8,3.2,8.6,6,3.6
ID03798,Male,23,Computer Science,79.6,8.0,3.72,6.9,9,4.0
ID04388,Male,22,Business,94.4,3.7,2.69,7.7,4,3.08
ID01863,Male,22,Economics,93.8,5.1,2.68,5.8,7,3.12
ID04855,Female,18,Engineering,95.7,1.7,3.04,5.6,11,3.23
ID02578,Female,20,Mathematics,97.6,3.4,3.31,7.2,7,3.7
ID01989,Male,24,Computer Science,100.0,1.0,3.06,8.3,9,3.05
ID02423,Female,24,Mathematics,89.7,2.7,3.05,7.0,6,3.51
ID00421,Female,19,Business,94.2,2.0,3.35,8.1,6,3.39
ID00648,Female,19,Business,89.0,4.2,2.79,7.4,13,3.09
ID03252,Male,20,Mathematics,80.3,4.3,2.7,4.5,10,3.13
ID04570,Female,18,Psychology,91.3,2.1,2.48,6.0,9,2.79
ID01527,Male,20,Psychology,64.5,2.7,1.85,8.3,6,1.82
ID01683,Female,19,Mathematics,88.4,3.4,3.51,5.2,10,3.57
ID03754,Female,19,Psychology,73.1,3.3,2.78,4.8,8,2.69
ID03479,Male,24,Business,94.3,14.0,3.54,9.2,8,4.0
ID00157,Female,24,Economics,74.7,2.0,2.82,7.7,4,2.63
ID04608,Male,18,Economics,72.8,1.5,3.4,7.8,6,3.46
ID00813,Male,23,Computer Science,91.3,14.0,3.14,10.0,13,3.78
ID02183,Male,20,Mathematics,86.9,6.0,2.82,6.5,8,3.2
ID01325,Female,19,Mathematics,100.0,3.7,3.05,8.2,4,3.26
ID03295,Female,22,Mathematics,84.4,4.2,2.98,6.2,10,3.29
ID01887,Male,19,Economics,50.6,1.4,3.16,9.3,14,2.6
ID01632,Male,20,Mathematics,70.7,7.1,4.0,7.5,7,4.0
ID03039,Male,22,Economics,86.3,2.4,3.12,6.3,9,3.48
ID03695,Male,23,Psychology,95.5,4.7,2.18,6.5,6,2.59
ID03219,Female,19,Psychology,76.3,4.9,3.02,7.2,7,3.3
ID03285,Male,18,Psychology,83.0,6.4,3.35,7.7,10,3.81
ID01041,Male,19,Mathematics,67.0,4.8,2.92,8.5,8,2.95
ID03755,Male,19,Mathematics,85.3,10.8,2.82,6.4,12,3.44
ID02874,Male,24,Mathematics,59.9,1.3,3.21,5.8,19,2.33
ID02498,Female,21,Computer Science,92.7,3.7,1.83,8.5,7,2.05
ID03892,Male,24,Mathematics,100.0,3.4,3.59,6.2,9,3.84
ID04053,Female,21,Economics,79.8,7.9,3.32,7.3,9,3.62
ID01787,Female,23,Engineering,99.0,13.4,3.64,4.4,5,4.0
ID04424,Female,18,Business,100.0,2.3,2.69,5.8,7,2.85
ID00529,Male,18,Mathematics,62.4,1.0,4.0,8.9,3,3.78
ID01257,Male,24,Mathematics,79.0,5.9,2.95,7.2,4,2.99
ID04242,Male,18,Psychology,73.8,2.3,3.16,6.6,15,3.2
ID01552,Female,23,Psychology,79.6,11.1,3.55,6.1,5,3.96
ID01149,Female,22,Mathematics,100.0,3.6,2.13,7.6,12,2.51
ID00194,Female,19,Mathematics,90.9,1.5,3.57,7.2,5,3.86
ID03686,Female,24,Psychology,100.0,7.5,2.47,9.2,5,2.97
ID01246,Female,20,Mathematics,64.3,6.0,3.68,4.0,11,3.65
ID02143,Female,22,Business,99.2,3.7,3.3,4.0,6,3.46
ID00746,Female,23,Business,93.7,7.8,3.26,9.1,6,3.75
ID03069,Male,22,Business,88.8,2.0,2.69,7.3,4,3.09
ID00864,Male,18,Economics,72.9,2.3,3.07,7.6,2,3.0
ID03001,Female,23,Business,96.5,3.4,2.55,7.4,4,2.76
ID00377,Female,22,Engineering,71.5,3.5,2.46,5.4,5,2.34
ID03038,Female,23,Business,75.6,1.9,3.78,6.5,5,3.88
ID03331,Female,18,Economics,54.5,2.6,3.15,8.1,3,2.72
ID00153,Male,19,Engineering,84.7,3.4,3.61,7.6,3,4.0
ID04255,Male,19,Business,100.0,6.4,2.83,8.0,9,3.46
ID03918,Male,21,Computer Science,81.0,6.5,2.58,4.5,4,3.1
ID01418,Male,23,Psychology,84.5,5.1,3.24,8.9,8,3.42
ID04764,Male,18,Psychology,96.9,2.4,3.15,7.3,13,3.54
ID01270,Male,21,Business,100.0,3.4,3.33,5.7,5,3.36
ID02246,Male,24,Economics,84.4,4.5,2.59,6.3,11,2.93
ID03056,Female,22,Mathematics,89.2,3.3,2.45,8.7,4,2.65
ID03758,Male,24,Economics,91.6,5.6,2.2,6.4,9,2.45
ID03148,Female,21,Mathematics,100.0,5.9,3.05,5.9,8,3.58
ID02594,Male,19,Business,66.9,5.3,4.0,4.7,7,4.0
ID03678,Male,18,Economics,83.7,3.1,3.48,6.9,5,3.68
ID01151,Female,19,Computer Science,94.9,3.1,2.69,5.2,6,3.0
ID02450,Male,23,Mathematics,98.9,3.2,3.12,8.2,8,3.48
ID04379,Male,20,Mathematics,100.0,1.0,2.95,7.8,8,3.06
ID00514,Female,18,Mathematics,92.2,3.7,2.84,4.0,10,3.14
ID00505,Female,18,Computer Science,90.0,7.8,3.32,5.4,7,3.79
ID01247,Male,21,Engineering,96.6,7.4,3.38,6.4,10,3.81
ID04060,Female,21,Engineering,83.5,2.9,2.12,8.2,12,2.29
ID02832,Female,21,Business,100.0,2.5,2.57,8.7,9,2.78
ID04723,Male,21,Mathematics,74.8,3.2,3.07,5.9,8,2.81
ID01629,Male,23,Mathematics,92.9,4.0,3.33,7.3,8,3.7
ID03838,Male,19,Mathematics,88.0,2.7,2.99,5.3,7,3.08
ID03756,Male,23,Psychology,96.3,3.5,3.47,5.7,12,3.87
ID00408,Male,21,Engineering,59.9,2.9,3.64,7.8,6,3.35
ID02834,Male,24,Economics,73.0,6.6,3.74,6.6,11,4.0
ID04550,Female,19,Psychology,87.5,2.1,4.0,5.1,5,4.0
ID02239,Male,20,Psychology,98.3,6.5,3.82,6.1,12,4.0
ID02536,Female,23,Mathematics,99.6,4.4,2.88,4.0,9,3.18
ID00740,Male,21,Computer Science,63.9,6.0,3.39,5.8,9,3.39
ID01148,Female,24,Economics,73.4,2.9,3.0,7.0,10,3.12
ID00638,Male,18,Business,100.0,3.2,2.7,9.7,5,2.78
ID01590,Female,23,Psychology,100.0,7.2,3.18,8.4,10,3.61
ID00627,Male,24,Business,74.7,4.6,3.31,5.6,9,3.42
ID03810,Male,22,Engineering,64.5,2.5,2.04,7.9,15,1.86
ID02055,Female,24,Psychology,62.3,3.9,3.63,5.3,6,3.41
ID02415,Male,21,Psychology,44.1,1.9,3.11,8.1,5,2.62
ID00850,Female,24,Engineering,80.5,1.3,3.84,6.1,7,4.0
ID01997,Female,24,Computer Science,76.8,3.4,3.62,6.0,10,3.8
ID02164,Female,22,Mathematics,81.8,3.8,2.96,7.3,6,3.19
ID04773,Male,24,Economics,100.0,3.1,3.04,7.3,18,3.2
ID02113,Male,21,Engineering,74.9,8.8,2.82,6.4,11,3.08
ID03770,Male,19,Psychology,100.0,8.7,3.58,7.9,6,4.0
ID04680,Female,22,Business,71.9,4.8,3.05,4.0,8,2.92
ID00031,Female,20,Business,58.5,3.9,2.83,8.3,6,2.54
ID00995,Male,20,Business,100.0,6.5,3.6,7.1,7,4.0
ID02174,Female,21,Engineering,86.1,3.7,2.91,6.2,7,3.41
ID00515,Male,18,Mathematics,94.9,4.0,2.67,8.2,6,3.07
ID00463,Female,24,Mathematics,99.9,4.7,3.28,7.3,3,3.82
ID03402,Male,24,Psychology,98.8,4.9,2.91,6.8,7,3.28
ID02138,Female,22,Psychology,90.7,8.2,2.4,6.0,9,3.03
ID01822,Male,19,Engineering,59.3,4.2,4.0,5.6,4,3.78
ID01124,Female,24,Economics,92.5,5.2,2.76,6.9,5,3.3
ID02180,Male,19,Computer Science,60.6,8.6,3.14,6.5,6,3.5
ID02231,Female,18,Computer Science,68.3,2.7,2.76,10.0,6,2.49
ID03421,Female,23,Psychology,100.0,1.3,2.93,7.4,6,3.17
ID02531,Female,23,Business,88.6,3.4,3.02,8.2,12,3.09
ID04965,Male,19,Economics,73.0,4.2,3.24,6.4,8,3.17
ID00669,Male,21,Mathematics,49.1,5.8,2.84,9.4,12,2.4
ID03727,Male,21,Engineering,59.9,3.0,3.28,7.8,8,3.03
ID04337,Female,23,Computer Science,76.2,9.9,2.61,6.2,9,2.89
ID03201,Female,23,Computer Science,83.5,5.1,2.6,6.3,9,2.81
ID01302,Female,24,Computer Science,72.6,4.5,2.71,4.0,8,2.5
ID02778,Male,22,Mathematics,98.6,3.9,4.0,7.0,8,4.0
ID03839,Female,22,Psychology,92.2,8.5,2.64,9.1,7,3.17
ID03979,Male,19,Economics,100.0,1.8,3.18,5.4,7,3.38
ID02693,Male,22,Business,99.6,6.0,3.12,8.5,7,3.56
ID03529,Female,20,Engineering,89.4,6.7,2.48,7.6,9,2.79
ID04801,Male,20,Business,62.3,8.7,2.74,6.3,11,3.07
ID02985,Male,19,Mathematics,100.0,6.2,3.15,6.0,7,3.81
ID01702,Male,20,Psychology,42.8,1.8,2.48,6.9,6,2.07
